pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.39.39.13,2,39,39,13,38.0,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.39.39.14,2,39,39,14,18.8,463205.4,5801826.1,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
2.41.41.1,2,41,41,1,6.27,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Clay,Cl,M%,DIN ISO 11277,19
2.41.41.2,2,41,41,2,2.84,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Fine silt,fSi,M%,DIN ISO 11277,19
2.41.41.3,2,41,41,3,3.37,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Middle silt,mSi,M%,DIN ISO 11277,19
2.41.41.4,2,41,41,4,5.66,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Coarse silt,cSi,M%,DIN ISO 11277,19
2.41.41.5,2,41,41,5,57.0,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Fine sand,fSa,M%,DIN ISO 11277,19
2.41.41.6,2,41,41,6,18.79,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Middle sand,mSa,M%,DIN ISO 11277,19
2.41.41.7,2,41,41,7,6.07,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Coarse sand,cSa,M%,DIN ISO 11277,19
2.41.41.8,2,41,41,8,6.5,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,soil pH,pH,,DIN ISO 10390,19
2.41.41.9,2,41,41,9,1.32,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Soil organic carbon,SOC,M%,DIN ISO 10694,19
2.41.41.10,2,41,41,10,1.33,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Total carbon,TC,M%,DIN ISO 10694,19
2.41.41.11,2,41,41,11,0.13,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Totoal nitrogen,TN,M%,DIN ISO 10694,19
2.41.41.12,2,41,41,12,9.5,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.41.41.13,2,41,41,13,19.0,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2.",19
2.41.41.14,2,41,41,14,5.9,463229.7,5801696.9,1,4,4,2018-04-12,2018-04-13,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR,19
