point_ID,X,Y,field_ID
966,462015.5,5801776.6,30
967,462027.2,5802143.3,30
968,462032.5,5801729.9,30
969,462035.1,5801950.7,30
970,462037.4,5802072.2,30
971,462059.3,5802075.7,30
972,462059.4,5801946.2,30
973,462062.7,5802017.5,30
974,462069.2,5801748.8,30
975,462069.6,5801689.2,30
976,462092.5,5802056.2,30
977,462125.2,5801832,30
978,462130,5801901.6,30
979,462145,5801831.6,30
980,462068.7,5802376,31
981,462078,5802397.3,31
982,462094.7,5802491.8,31
983,462151.7,5802395.6,31
984,462188.5,5802603.8,31
985,462191,5802467.7,31
986,462210.1,5802581.4,31
987,462239.2,5802510.9,31
988,462239.7,5802301.8,31
989,462259.8,5802143.9,31
990,462261.4,5802142.9,31
991,462297.7,5802226.1,31
992,462322,5802211.7,31
993,462350.9,5802382.6,31
994,462362.2,5802477.4,31
995,462375.1,5802410.1,31
996,462444.4,5802411,31
997,462596.9,5802289.1,31
998,462626.5,5802483,31
999,462812.9,5802541.5,31
1000,462829.4,5802544.5,31
1001,462606,5802189.5,32
1002,462640.5,5802241.4,32
1003,462643.3,5802197.5,32
1004,462681.9,5802240.4,32
1005,462712.9,5802173.6,32
1006,462717.4,5802165.9,32
1007,462747.6,5802285.3,32
1008,462757.5,5802269.8,32
1009,462775.1,5802237.8,32
1010,462779.4,5802264.9,32
1011,462780.6,5802195.4,32
1012,462785.4,5802152.3,32
1013,462799.8,5802352.9,32
1014,462801.8,5802129.6,32
1015,462803.3,5802143.4,32
1016,462808.6,5802313.6,32
1017,462817.3,5802296.5,32
1018,462826.1,5802294.4,32
1019,462829.8,5802111.9,32
1020,462836.2,5802289.2,32
1021,462849.5,5802159.2,32
1022,462855.2,5802399.6,32
1023,462868.7,5802340.3,32
1024,462875.1,5802460.8,32
1025,462882.5,5802457.2,32
1026,462885.4,5802428.8,32
1027,462896.4,5802434.7,32
1028,463281.4,5802738.8,33
1029,463287,5802797.3,33
1030,463320.6,5802753.7,33
1031,463324,5802766.9,33
1032,463324.2,5802730.2,33
1033,463352.7,5802761.6,33
1034,463354.4,5802757.3,33
1035,463356.9,5802704.6,33
1036,463365.9,5802693.4,33
1037,463370,5802741.1,33
1038,463422.6,5802760.4,33
1039,463130.1,5802485.3,34
1040,463142.8,5802461.7,34
1041,463177.6,5802475.6,34
1042,463182.8,5802478.4,34
1043,463194.1,5802582.7,34
1044,463217.8,5802559.2,34
1045,463222.9,5802502.8,34
1046,463232.7,5802511.8,34
1047,463238.2,5802481.3,34
1048,463259.1,5802560.9,34
1049,463262.7,5802572.4,34
1050,463276.2,5802434.9,34
1051,463283.8,5802483.2,34
1052,463295,5802467.8,34
1053,463297.4,5802577.5,34
1054,463311.1,5802514.2,34
1055,463325.8,5802547.4,34
1056,463328.6,5802595.8,34
1057,463341.3,5802490.3,34
1058,463347.4,5802605.3,34
1059,463356.1,5802467.8,34
1060,463358.3,5802492.8,34
1061,463368.1,5802488.9,34
1062,463379.9,5802607.9,34
1063,463379.9,5802622.1,34
1064,463388.4,5802459.1,34
1065,463390.2,5802448.4,34
1066,463392.6,5802448.6,34
1067,463394.3,5802656.2,34
1068,463402,5802594.1,34
1069,463402.9,5802472.5,34
1070,463422.1,5802635.2,34
1071,463422.6,5802424.3,34
1072,463428.5,5802662.5,34
1073,463443.6,5802566.8,34
1074,463457.1,5802638,34
1075,463461.1,5802581.6,34
1076,463468.3,5802609.7,34
1077,463136.8,5802743.8,35
1078,463142.2,5802710.1,35
1079,463155.6,5802774.9,35
1080,463167.8,5802657.1,35
1081,463173.4,5802658.8,35
1082,463174.8,5802730.4,35
1083,463193,5802719.9,35
1084,463201.7,5802718.8,35
1085,463221,5802674.1,35
1086,463231.4,5802807.9,35
1087,463247,5802775.2,35
1088,463256.2,5802712.6,35
1089,463258.2,5802711.2,35
1090,462905,5802172.4,36
1091,462914,5802191.7,36
1092,462920.3,5802182.3,36
1093,462930.6,5802461,36
1094,462935.5,5802178.5,36
1095,462936.9,5802469.2,36
1096,462954.3,5802443,36
1097,462970.8,5802486.3,36
1098,462977.8,5802476.6,36
1099,463016.5,5802355.1,36
1100,463022.4,5802467.4,36
1101,463046.8,5802182.2,36
1102,463051.1,5802299.3,36
1103,463067.8,5802286.3,36
1104,463085,5802147.3,36
1105,463158.4,5802330.2,37
1106,463208.3,5802383.2,37
1107,463226.8,5802416.1,37
1108,463229.7,5802077.4,37
1109,463237.5,5802413.8,37
1110,463245.3,5802164.8,37
1111,463267,5801976.5,37
1112,463291.6,5802007.6,37
1113,463295.2,5801990.5,37
1114,463402.2,5802259.6,37
1115,463441.7,5802296.9,37
1116,463455.7,5802343.6,37
1117,463465.4,5802328.9,37
1118,463523,5802243.2,37
1119,463612.1,5802261.3,37
1120,463646.4,5802232.2,37
1121,462234.3,5801702.8,38
1122,462236,5801599.6,38
1123,462267,5801685.2,38
1124,462311.5,5801610.7,38
1125,462363.2,5801528.5,38
1126,462385.5,5801538.9,38
1127,462422.6,5801618.5,38
1128,462426.6,5801554.5,38
1129,462447.3,5801625.2,38
1130,462448.4,5801521.8,38
1131,462450.1,5801647.7,38
1132,462479.8,5801628,38
1133,462486.4,5801479.7,38
1134,462530.9,5801554.3,38
1135,462584.6,5801641.2,38
1136,463557.6,5801306.5,39
1137,463595.4,5801285.7,39
1138,463621,5801442,39
1139,463646.6,5801378.3,39
1140,463653.6,5801352.6,39
1141,463661.9,5801353.5,39
1142,463662.2,5801536.1,39
1143,463678.4,5801451,39
1144,463689.6,5801451.3,39
1145,463702.7,5801345.9,39
1146,463793.1,5801276.6,39
1147,463802.8,5801331.9,39
1148,463863,5801326,39
1149,463863.9,5801278.2,39
1150,463874.7,5801195.1,39
1151,463885.8,5801195.9,39
1152,463898.2,5801284.1,39
1153,462408.1,5800839.3,40
1154,462410.5,5800887.9,40
1155,462452.8,5800871.4,40
1156,462461.2,5800833.6,40
1157,462499.3,5800879.5,40
1158,462505,5800866.6,40
1159,462507.6,5800829,40
1160,462514.3,5800864.2,40
1161,462542.2,5800833.5,40
1162,462555.8,5800842.6,40
1163,462578.8,5800837.4,40
1164,462603.7,5800770.1,40
1165,462604,5800837.4,40
1166,462604.2,5800807.1,40
1167,462633,5800812.9,40
1168,462635.5,5800762.7,40
1169,462643.8,5800834.7,40
1170,462649.8,5800771,40
1171,462710.1,5800745.6,40
1172,462713.1,5800782.8,40
1173,462720.9,5800827.4,40
1174,462724.6,5800791.9,40
1175,462779,5800804,40
1176,463518.2,5804122.3,41
1177,463524.3,5804266.1,41
1178,463592.8,5804470.9,41
1179,463640.9,5804103.2,41
1180,463681.1,5804790.4,41
1181,463708.1,5804304.4,41
1182,463717.5,5804332.5,41
1183,464026.4,5801351.5,41
1184,464187.9,5801474,41
1185,464203.9,5801392,41
1186,464219.9,5801463.7,41
1187,464262.4,5801501.4,41
1188,464272.4,5801209.9,41
1189,464277.9,5801406,41
1190,464288,5801101.6,41
1191,464306.7,5801497.1,41
1192,464333.3,5801118.3,41
1193,464351.8,5801013.2,41
1194,464397.7,5801256.8,41
1195,464449.2,5801475.5,41
1196,464458.4,5801160.9,41
1197,464462.1,5800988.7,41
1198,464567.4,5801167.1,41
1199,464590.6,5801075.6,41
1200,464630.1,5801509,41
1201,464636.6,5801398.3,41
1202,464644.4,5801361.9,41
1203,464696.8,5801129.6,41
1204,464697.8,5801132.2,41
1205,464405.4,5801820,42
1206,464416.1,5801784.8,42
1207,464431.2,5801956.1,42
1208,464484.2,5801919.6,42
1209,464496.1,5801695.8,42
1210,464511.9,5801650.9,42
1211,464521.8,5801688.1,42
1212,464552.8,5801667,42
1213,464576.8,5801883.3,42
1214,464590.1,5801977.1,42
1215,464659.2,5801939.2,42
1216,464690,5801960.5,42
1217,464744.8,5801780.3,42
1218,464760.4,5801787.5,42
1219,464780.3,5801988.5,42
1220,464858.3,5802064.9,42
1221,464902.3,5802056.3,42
1222,464935.2,5802059.8,42
1223,464938.5,5802042.5,42
1224,463948.5,5801699.1,43
1225,464123.6,5801992.9,43
1226,464156.9,5801556.4,43
1227,464161.1,5801970.4,43
1228,464163,5801926.4,43
1229,464196.3,5801535.8,43
1230,464199.3,5801718.2,43
1231,464260.6,5801680.7,43
1232,464268.3,5801592.2,43
1233,464273.7,5801700.1,43
1234,464280.3,5801628.2,43
1235,464307.8,5801861.9,43
1236,464313.5,5801899.3,43
1237,464334,5801880,43
1238,464348.3,5801825.4,43
