pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,dates_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
2.601.658.10,2,601,658,10,1.38,462594.1,5804287.1,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.601.658.11,2,601,658,11,0.13,462594.1,5804287.1,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
2.603.660.9,2,603,660,9,0.94,462649.5,5803960.3,16,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,30
2.603.660.10,2,603,660,10,0.95,462649.5,5803960.3,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.603.660.11,2,603,660,11,0.08,462649.5,5803960.3,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
2.604.661.9,2,604,661,9,1.31,462651.9,5804504.6,16,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,30
2.604.661.10,2,604,661,10,1.31,462651.9,5804504.6,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.604.661.11,2,604,661,11,0.13,462651.9,5804504.6,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
2.606.663.9,2,606,663,9,1.24,462659.0,5804538.7,16,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,30
2.606.663.10,2,606,663,10,1.24,462659.0,5804538.7,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.606.663.11,2,606,663,11,0.12,462659.0,5804538.7,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
2.610.667.9,2,610,667,9,1.08,462687.9,5804356.6,16,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,30
2.610.667.10,2,610,667,10,1.12,462687.9,5804356.6,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.610.667.11,2,610,667,11,0.1,462687.9,5804356.6,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
2.619.676.9,2,619,676,9,1.3,462778.4,5804219.5,16,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,30
2.619.676.10,2,619,676,10,1.32,462778.4,5804219.5,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.619.676.11,2,619,676,11,0.12,462778.4,5804219.5,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
2.624.681.9,2,624,681,9,0.81,462882.7,5804408.2,16,8,8,2018-12-11,2018-12-12,Soil organic carbon,SOC,M%,DIN ISO 10694,30
2.624.681.10,2,624,681,10,0.81,462882.7,5804408.2,16,8,8,2018-12-11,2018-12-12,Total carbon,TC,M%,DIN ISO 10694,30
2.624.681.11,2,624,681,11,0.08,462882.7,5804408.2,16,8,8,2018-12-11,2018-12-12,Totoal nitrogen,TN,M%,DIN ISO 10694,30
