pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method
1.507.536.9,1,507,536,9,0.79,423279.1,5889690.2,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.507.536.10,1,507,536,10,0.89,423279.1,5889690.2,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.507.536.11,1,507,536,11,0.09,423279.1,5889690.2,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.508.537.9,1,508,537,9,0.66,423280.9,5889757.2,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.508.537.10,1,508,537,10,0.68,423280.9,5889757.2,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.508.537.11,1,508,537,11,0.07,423280.9,5889757.2,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.509.538.9,1,509,538,9,0.9,423285.6,5889724.1,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.509.538.10,1,509,538,10,0.97,423285.6,5889724.1,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.509.538.11,1,509,538,11,0.09,423285.6,5889724.1,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.510.539.9,1,510,539,9,0.83,423286.0,5889807.4,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.510.539.10,1,510,539,10,0.85,423286.0,5889807.4,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.510.539.11,1,510,539,11,0.09,423286.0,5889807.4,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.511.540.1,1,511,540,1,3.03,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277
1.511.540.2,1,511,540,2,0.34,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277
1.511.540.3,1,511,540,3,1.92,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277
1.511.540.4,1,511,540,4,2.04,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277
1.511.540.5,1,511,540,5,47.08,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277
1.511.540.6,1,511,540,6,39.49,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277
1.511.540.7,1,511,540,7,6.09,423295.4,5889956.7,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277
1.512.541.8,1,512,541,8,6.8,423321.5,5889735.9,34,13,2019-08-15,2019-08-21,soil pH,pH,,DIN ISO 10390
1.512.541.12,1,512,541,12,8.2,423321.5,5889735.9,34,13,2019-08-15,2019-08-21,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.512.541.13,1,512,541,13,11.0,423321.5,5889735.9,34,13,2019-08-15,2019-08-21,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.512.541.14,1,512,541,14,2.5,423321.5,5889735.9,34,13,2019-08-15,2019-08-21,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.513.542.9,1,513,542,9,0.42,423321.5,5889903.1,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.513.542.10,1,513,542,10,0.43,423321.5,5889903.1,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.513.542.11,1,513,542,11,0.04,423321.5,5889903.1,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.514.543.9,1,514,543,9,0.5,423330.2,5889673.4,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.514.543.10,1,514,543,10,0.5,423330.2,5889673.4,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.514.543.11,1,514,543,11,0.05,423330.2,5889673.4,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.515.544.8,1,515,544,8,5.7,423330.2,5889931.8,34,13,2019-08-15,2019-08-21,soil pH,pH,,DIN ISO 10390
1.515.544.12,1,515,544,12,8.6,423330.2,5889931.8,34,13,2019-08-15,2019-08-21,Phosphorus (plant available),P,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.515.544.13,1,515,544,13,6.0,423330.2,5889931.8,34,13,2019-08-15,2019-08-21,Potassium (plant available),K,mg/100 g,"Methodenbuch VDLUFA 1991, Band I, A 6.2.1.2."
1.515.544.14,1,515,544,14,5.6,423330.2,5889931.8,34,13,2019-08-15,2019-08-21,Magnesia (plant available),Mg,mg/100 g,Approach based on the Methodenbuch SKALAR
1.516.545.1,1,516,545,1,10.2,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277
1.516.545.2,1,516,545,2,2.04,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277
1.516.545.3,1,516,545,3,5.34,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277
1.516.545.4,1,516,545,4,11.11,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277
1.516.545.5,1,516,545,5,39.8,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277
1.516.545.6,1,516,545,6,27.68,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277
1.516.545.7,1,516,545,7,3.84,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277
1.517.546.1,1,517,546,1,1.57,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277
1.517.546.2,1,517,546,2,1.98,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277
1.517.546.3,1,517,546,3,2.82,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277
1.517.546.4,1,517,546,4,2.96,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277
1.517.546.5,1,517,546,5,44.97,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277
1.517.546.6,1,517,546,6,39.57,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277
1.517.546.7,1,517,546,7,6.12,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277
1.518.547.9,1,518,547,9,0.56,423341.4,5889760.7,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694
1.518.547.10,1,518,547,10,0.59,423341.4,5889760.7,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694
1.518.547.11,1,518,547,11,0.06,423341.4,5889760.7,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694
1.519.548.1,1,519,548,1,5.14,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277
1.519.548.2,1,519,548,2,2.9,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277
1.519.548.3,1,519,548,3,4.28,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277
1.519.548.4,1,519,548,4,7.09,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277
1.519.548.5,1,519,548,5,38.64,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277
1.519.548.6,1,519,548,6,35.63,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277
1.519.548.7,1,519,548,7,6.32,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277
1.520.549.1,1,520,549,1,2.7,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277
1.520.549.2,1,520,549,2,0.25,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277
1.520.549.3,1,520,549,3,1.99,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277
1.520.549.4,1,520,549,4,9.06,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277
1.520.549.5,1,520,549,5,44.55,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277
1.520.549.6,1,520,549,6,34.57,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277
1.520.549.7,1,520,549,7,6.89,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277
1.521.550.1,1,521,550,1,15.72,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.521.550.2,1,521,550,2,7.91,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.521.550.3,1,521,550,3,9.42,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.521.550.4,1,521,550,4,10.67,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.521.550.5,1,521,550,5,30.44,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.521.550.6,1,521,550,6,19.27,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.521.550.7,1,521,550,7,6.58,420443.7,5889315.1,35,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.522.551.1,1,522,551,1,12.25,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.522.551.2,1,522,551,2,6.02,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.522.551.3,1,522,551,3,9.4,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.522.551.4,1,522,551,4,15.87,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.522.551.5,1,522,551,5,30.5,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.522.551.6,1,522,551,6,19.48,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.522.551.7,1,522,551,7,6.48,420580.5,5889335.0,35,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.523.552.1,1,523,552,1,24.33,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.523.552.2,1,523,552,2,6.06,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.523.552.3,1,523,552,3,10.17,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.523.552.4,1,523,552,4,10.04,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.523.552.5,1,523,552,5,25.87,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.523.552.6,1,523,552,6,16.2,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.523.552.7,1,523,552,7,7.33,420680.9,5889531.9,35,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.524.553.1,1,524,553,1,23.76,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.524.553.2,1,524,553,2,9.51,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.524.553.3,1,524,553,3,8.19,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.524.553.4,1,524,553,4,13.77,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.524.553.5,1,524,553,5,24.63,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.524.553.6,1,524,553,6,14.53,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.524.553.7,1,524,553,7,5.62,420865.5,5889399.8,35,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.525.554.1,1,525,554,1,25.93,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Clay,Cl,M%,DIN ISO 11277
1.525.554.2,1,525,554,2,12.03,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Fine silt,fSi,M%,DIN ISO 11277
1.525.554.3,1,525,554,3,8.35,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Middle silt,mSi,M%,DIN ISO 11277
1.525.554.4,1,525,554,4,10.43,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Coarse silt,cSi,M%,DIN ISO 11277
1.525.554.5,1,525,554,5,26.29,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Fine sand,fSa,M%,DIN ISO 11277
1.525.554.6,1,525,554,6,12.35,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Middle sand,mSa,M%,DIN ISO 11277
1.525.554.7,1,525,554,7,4.62,420939.2,5889596.7,35,22,2022-05-11,2022-05-25,Coarse sand,cSa,M%,DIN ISO 11277
1.526.555.1,1,526,555,1,25.84,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.526.555.2,1,526,555,2,13.61,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.526.555.3,1,526,555,3,14.75,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.526.555.4,1,526,555,4,11.16,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.526.555.5,1,526,555,5,17.0,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.526.555.6,1,526,555,6,11.84,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.526.555.7,1,526,555,7,5.81,421571.8,5888927.2,36,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.527.556.1,1,527,556,1,14.32,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.527.556.2,1,527,556,2,6.65,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.527.556.3,1,527,556,3,12.04,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.527.556.4,1,527,556,4,15.31,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.527.556.5,1,527,556,5,26.76,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.527.556.6,1,527,556,6,17.43,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.527.556.7,1,527,556,7,7.49,421655.5,5889046.0,36,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.528.557.1,1,528,557,1,13.4,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.528.557.2,1,528,557,2,5.05,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.528.557.3,1,528,557,3,10.84,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.528.557.4,1,528,557,4,10.72,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.528.557.5,1,528,557,5,30.46,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.528.557.6,1,528,557,6,21.42,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.528.557.7,1,528,557,7,8.11,421755.6,5888800.2,36,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.529.558.1,1,529,558,1,12.24,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.529.558.2,1,529,558,2,7.88,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.529.558.3,1,529,558,3,8.52,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.529.558.4,1,529,558,4,18.35,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.529.558.5,1,529,558,5,26.22,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.529.558.6,1,529,558,6,18.92,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.529.558.7,1,529,558,7,7.87,421942.2,5889152.6,36,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.530.559.1,1,530,559,1,24.44,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.530.559.2,1,530,559,2,7.11,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.530.559.3,1,530,559,3,6.39,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.530.559.4,1,530,559,4,3.82,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.530.559.5,1,530,559,5,27.76,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.530.559.6,1,530,559,6,20.61,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.530.559.7,1,530,559,7,9.87,422012.7,5889096.7,36,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.531.560.1,1,531,560,1,13.07,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.531.560.2,1,531,560,2,8.46,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.531.560.3,1,531,560,3,8.33,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.531.560.4,1,531,560,4,11.53,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.531.560.5,1,531,560,5,19.72,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.531.560.6,1,531,560,6,19.34,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.531.560.7,1,531,560,7,19.55,421348.1,5889041.7,37,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.532.561.1,1,532,561,1,4.25,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.532.561.2,1,532,561,2,2.36,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.532.561.3,1,532,561,3,4.0,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.532.561.4,1,532,561,4,26.81,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.532.561.5,1,532,561,5,27.3,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.532.561.6,1,532,561,6,27.8,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.532.561.7,1,532,561,7,7.49,421401.8,5889254.6,37,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.533.562.1,1,533,562,1,5.86,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.533.562.2,1,533,562,2,3.25,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.533.562.3,1,533,562,3,4.33,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.533.562.4,1,533,562,4,23.67,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.533.562.5,1,533,562,5,34.15,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.533.562.6,1,533,562,6,24.79,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.533.562.7,1,533,562,7,3.96,421426.9,5889288.6,37,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.534.563.1,1,534,563,1,16.67,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.534.563.2,1,534,563,2,9.7,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.534.563.3,1,534,563,3,13.02,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.534.563.4,1,534,563,4,10.25,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.534.563.5,1,534,563,5,26.05,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.534.563.6,1,534,563,6,17.2,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.534.563.7,1,534,563,7,7.11,421482.3,5888946.8,37,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.535.564.1,1,535,564,1,12.68,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.535.564.2,1,535,564,2,4.58,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.535.564.3,1,535,564,3,10.81,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.535.564.4,1,535,564,4,15.18,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.535.564.5,1,535,564,5,29.84,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.535.564.6,1,535,564,6,19.89,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.535.564.7,1,535,564,7,7.02,421487.7,5889045.3,37,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.536.565.1,1,536,565,1,42.14,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Clay,Cl,M%,DIN ISO 11277
1.536.565.2,1,536,565,2,20.59,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Fine silt,fSi,M%,DIN ISO 11277
1.536.565.3,1,536,565,3,19.0,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Middle silt,mSi,M%,DIN ISO 11277
1.536.565.4,1,536,565,4,7.4,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Coarse silt,cSi,M%,DIN ISO 11277
1.536.565.5,1,536,565,5,5.78,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Fine sand,fSa,M%,DIN ISO 11277
1.536.565.6,1,536,565,6,3.64,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Middle sand,mSa,M%,DIN ISO 11277
1.536.565.7,1,536,565,7,1.45,421496.6,5889249.3,37,20,2022-03-23,2022-04-04,Coarse sand,cSa,M%,DIN ISO 11277
1.537.566.1,1,537,566,1,6.13,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.537.566.2,1,537,566,2,0.67,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.537.566.3,1,537,566,3,4.03,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.537.566.4,1,537,566,4,5.77,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.537.566.5,1,537,566,5,27.05,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.537.566.6,1,537,566,6,38.84,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.537.566.7,1,537,566,7,17.51,422405.0,5888211.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
1.538.567.1,1,538,567,1,21.98,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Clay,Cl,M%,DIN ISO 11277
1.538.567.2,1,538,567,2,6.48,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Fine silt,fSi,M%,DIN ISO 11277
1.538.567.3,1,538,567,3,9.26,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Middle silt,mSi,M%,DIN ISO 11277
1.538.567.4,1,538,567,4,13.6,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Coarse silt,cSi,M%,DIN ISO 11277
1.538.567.5,1,538,567,5,26.65,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Fine sand,fSa,M%,DIN ISO 11277
1.538.567.6,1,538,567,6,16.42,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Middle sand,mSa,M%,DIN ISO 11277
1.538.567.7,1,538,567,7,5.62,422649.0,5888180.0,38,17,2020-05-20,2020-05-26,Coarse sand,cSa,M%,DIN ISO 11277
