pH_BB_ID,farm_ID,point_ID,lab_ID,parm_ID,value,X,Y,field_ID,date_ID,date_sampling,date_lab_delivery,parameter,abbreviation,unit,method,field_ID_qgis
1.516.545.2,1,516,545,2,2.04,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277,4
1.516.545.3,1,516,545,3,5.34,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277,4
1.516.545.4,1,516,545,4,11.11,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277,4
1.516.545.5,1,516,545,5,39.8,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277,4
1.516.545.6,1,516,545,6,27.68,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277,4
1.516.545.7,1,516,545,7,3.84,423332.4,5889559.2,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277,4
1.517.546.1,1,517,546,1,1.57,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277,4
1.517.546.2,1,517,546,2,1.98,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277,4
1.517.546.3,1,517,546,3,2.82,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277,4
1.517.546.4,1,517,546,4,2.96,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277,4
1.517.546.5,1,517,546,5,44.97,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277,4
1.517.546.6,1,517,546,6,39.57,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277,4
1.517.546.7,1,517,546,7,6.12,423337.9,5889861.5,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277,4
1.518.547.9,1,518,547,9,0.56,423341.4,5889760.7,34,14,2019-11-12,2019-11-18,Soil organic carbon,SOC,M%,DIN ISO 10694,4
1.518.547.10,1,518,547,10,0.59,423341.4,5889760.7,34,14,2019-11-12,2019-11-18,Total carbon,TC,M%,DIN ISO 10694,4
1.518.547.11,1,518,547,11,0.06,423341.4,5889760.7,34,14,2019-11-12,2019-11-18,Totoal nitrogen,TN,M%,DIN ISO 10694,4
1.519.548.1,1,519,548,1,5.14,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277,4
1.519.548.2,1,519,548,2,2.9,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277,4
1.519.548.3,1,519,548,3,4.28,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277,4
1.519.548.4,1,519,548,4,7.09,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277,4
1.519.548.5,1,519,548,5,38.64,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277,4
1.519.548.6,1,519,548,6,35.63,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277,4
1.519.548.7,1,519,548,7,6.32,423373.0,5889918.8,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277,4
1.520.549.1,1,520,549,1,2.7,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Clay,Cl,M%,DIN ISO 11277,4
1.520.549.2,1,520,549,2,0.25,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Fine silt,fSi,M%,DIN ISO 11277,4
1.520.549.3,1,520,549,3,1.99,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Middle silt,mSi,M%,DIN ISO 11277,4
1.520.549.4,1,520,549,4,9.06,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Coarse silt,cSi,M%,DIN ISO 11277,4
1.520.549.5,1,520,549,5,44.55,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Fine sand,fSa,M%,DIN ISO 11277,4
1.520.549.6,1,520,549,6,34.57,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Middle sand,mSa,M%,DIN ISO 11277,4
1.520.549.7,1,520,549,7,6.89,423389.7,5889897.5,34,8,2019-04-03,2019-04-08,Coarse sand,cSa,M%,DIN ISO 11277,4
